No.,Time,Source,Destination,Protocol,Length,Info
432513,1080.365397,192.168.0.2,34.230.148.42,WebSocket,336,WebSocket Text [FIN] [MASKED]
432517,1080.367686,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10157043] Unknown Payload Type (0xf73) 
432518,1080.367777,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10157150] Unknown Payload Type (0x3482) 
432519,1080.367827,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10157202] Unknown Payload Type (0x3482) 
432520,1080.367875,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10157251] Unknown Payload Type (0x3482) 
432521,1080.367918,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10157295] Unknown Payload Type (0x3482) 
432522,1080.367964,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10157343] Unknown Payload Type (0x33da) 
432523,1080.368011,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10157390] Unknown Payload Type (0x33da) 
432525,1080.371342,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10160711] Unknown Payload Type (0x3f29) 
432526,1080.371408,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10160788] Unknown Payload Type (0x3f29) 
432528,1080.376452,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10165820] Unknown Payload Type (0x3ab3) 
432530,1080.3767189999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10166097] Unknown Payload Type (0x3b04) 
432532,1080.3792019999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10168563] Unknown Payload Type (0x3749) 
432534,1080.379424,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10168800] Unknown Payload Type (0x35f3) 
432537,1080.407477,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10196845] Unknown Payload Type (0x35d0) 
432539,1080.415992,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10205360] Unknown Payload Type (0x3c99) 
432541,1080.416715,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10206084] Unknown Payload Type (0x2f8d) 
432543,1080.428396,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10217765] Unknown Payload Type (0x39a4) 
432545,1080.429079,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10218450] Unknown Payload Type (0x3b79) 
432547,1080.433102,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10222470] Unknown Payload Type (0x4d0) 
432549,1080.433562,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10222930] Unknown Payload Type (0x308) 
432551,1080.495567,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10284929] Unknown Payload Type (0x2685) 
432553,1080.497523,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10286892] Unknown Payload Type (0x2ce4) 
432555,1080.4983710000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10287748] Unknown Payload Type (0x2ef7) 
432557,1080.5091630000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10298531] Unknown Payload Type (0x3fd4) 
432560,1080.580115,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10369479] Unknown Payload Type (0x3250) 
432562,1080.5803449999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10369722] Unknown Payload Type (0x32e2) 
432565,1080.58269,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10372058] Unknown Payload Type (0x3a2e) 
432567,1080.583755,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10373123] Unknown Payload Type (0x324b) 
432570,1080.595087,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10384452] Unknown Payload Type (0x398b) 
432571,1080.595176,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10384555] Unknown Payload Type (0x39d4) 
432574,1080.59672,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10386086] Unknown Payload Type (0x3f97) 
432575,1080.5968189999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10386199] Unknown Payload Type (0x3eeb) 
432577,1080.5974820000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10386855] Unknown Payload Type (0xbe) 
432579,1080.599232,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10388524] Unknown Payload Type (0x33bc) 
432581,1080.600368,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10389736] Unknown Payload Type (0x36d3) 
432583,1080.651285,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10440653] Unknown Payload Type (0x2753) 
432585,1080.669496,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10458852] Unknown Payload Type (0x2ead) 
432588,1080.684174,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10473448] Unknown Payload Type (0x302b) 
432591,1080.691424,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10480781] Unknown Payload Type (0x317b) 
432592,1080.691501,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10480881] Unknown Payload Type (0x3088) 
432594,1080.6935330000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10482884] Unknown Payload Type (0x371d) 
432595,1080.693622,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10482997] Unknown Payload Type (0x371d) 
432596,1080.693663,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10483042] Unknown Payload Type (0x371d) 
432599,1080.69759,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10486831] Unknown Payload Type (0x1a0) 
432600,1080.698001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10487311] Unknown Payload Type (0x1a0) 
432601,1080.698323,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10487635] Unknown Payload Type (0x3ada) 
432603,1080.7055289999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10494890] Unknown Payload Type (0x3809) 
432605,1080.705608,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10494983] Unknown Payload Type (0x3809) 
432606,1080.705659,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10495037] Unknown Payload Type (0x3745) 
432608,1080.70784,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10497194] Unknown Payload Type (0x3d80) 
432610,1080.708369,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10497737] Unknown Payload Type (0x3e5c) 
432612,1080.710435,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10499789] Unknown Payload Type (0x54e) 
432615,1080.7126119999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10501959] Unknown Payload Type (0x795) 
432616,1080.712723,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10502098] Unknown Payload Type (0x5d3) 
432618,1080.713093,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10502467] Unknown Payload Type (0x3388) 
432620,1080.71398,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10503345] Unknown Payload Type (0x364d) 
432622,1080.715259,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10504627] Unknown Payload Type (0x398f) 
432623,1080.7153230000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10504699] Unknown Payload Type (0x398f) 
432625,1080.716646,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10506011] Unknown Payload Type (0x371a) 
432627,1080.7203710000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10509735] Unknown Payload Type (0x2d9b) 
432629,1080.724634,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10513999] Unknown Payload Type (0x29c6) 
432631,1080.7264300000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10515785] Unknown Payload Type (0x228e) 
432633,1080.726493,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10515874] Unknown Payload Type (0x21a0) 
432635,1080.729069,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10518430] Unknown Payload Type (0x25f1) 
432636,1080.729131,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10518512] Unknown Payload Type (0x25f1) 
432639,1080.729248,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10518629] Unknown Payload Type (0x259d) 
432640,1080.7292869999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10518669] Unknown Payload Type (0x24cf) 
432642,1080.733766,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10523123] Unknown Payload Type (0x1d12) 
432644,1080.763626,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10552984] Unknown Payload Type (0x26e6) 
432646,1080.764572,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10553938] Unknown Payload Type (0x2a1c) 
432648,1080.7651529999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10554522] Unknown Payload Type (0x2b7a) 
432650,1080.7675160000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10556872] Unknown Payload Type (0x32b0) 
432652,1080.771289,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10560654] Unknown Payload Type (0x3e10) 
432655,1080.773567,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10562935] Unknown Payload Type (0x43d) 
432656,1080.773639,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10563020] Unknown Payload Type (0x43d) 
432657,1080.774201,192.168.0.2,5.135.156.107,UDP,145,12236  >  11080 Len=103
432659,1080.776186,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10565554] Unknown Payload Type (0xc39) 
432661,1080.777476,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10566844] Unknown Payload Type (0x27a0) 
432662,1080.777546,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10566927] Unknown Payload Type (0x27a0) 
432663,1080.777574,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10566957] Unknown Payload Type (0x27a0) 
432664,1080.777608,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10566982] Unknown Payload Type (0x27a0) 
432666,1080.7792470000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10568622] Unknown Payload Type (0x2ae9) 
432667,1080.779294,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10568676] Unknown Payload Type (0x2ae9) 
432669,1080.782623,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10571978] Unknown Payload Type (0xba0) 
432671,1080.783034,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10572411] Unknown Payload Type (0xc57) 
432674,1080.788174,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10577552] Unknown Payload Type (0xc37) 
432675,1080.788225,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10577606] Unknown Payload Type (0xc37) 
432676,1080.788253,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10577635] Unknown Payload Type (0xc37) 
432678,1080.814131,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10603499] Unknown Payload Type (0x2e43) 
432680,1080.827262,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10616633] Unknown Payload Type (0x364c) 
432682,1080.828078,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10617446] Unknown Payload Type (0x3217) 
432684,1080.838473,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10627841] Unknown Payload Type (0x267c) 
432686,1080.841282,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10630647] Unknown Payload Type (0x30c7) 
432688,1080.85617,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10645537] Unknown Payload Type (0x1cb9) 
432690,1080.8564789999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10645856] Unknown Payload Type (0x108d) 
432692,1080.9037050000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10693073] Unknown Payload Type (0x28d4) 
432694,1080.927661,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10717029] Unknown Payload Type (0x3851) 
432696,1080.928892,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10718260] Unknown Payload Type (0x3b49) 
432698,1080.93466,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10724028] Unknown Payload Type (0xcd8) 
432704,1080.967521,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10756889] Unknown Payload Type (0x7a1) 
432705,1080.967575,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10756957] Unknown Payload Type (0x7a1) 
432706,1080.967613,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10756996] Unknown Payload Type (0x7a1) 
432707,1080.967638,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10757021] Unknown Payload Type (0x7a1) 
432709,1080.9730630000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10762431] Unknown Payload Type (0x1647) 
432710,1080.9731140000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10762496] Unknown Payload Type (0x1647) 
432712,1080.9781679999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10767536] Unknown Payload Type (0x1e3) 
432714,1080.9786390000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10768015] Unknown Payload Type (0x35e) 
432716,1080.9806859999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10770036] Unknown Payload Type (0x8f5) 
432718,1080.9820339999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10771361] Unknown Payload Type (0xdaf) 
432720,1080.982313,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10771666] Unknown Payload Type (0xd8e) 
432723,1081.023236,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10812602] Unknown Payload Type (0x223) 
432725,1081.02911,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10818470] Unknown Payload Type (0x21ae) 
432727,1081.032256,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10821604] Unknown Payload Type (0x2b87) 
432729,1081.039708,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10829076] Unknown Payload Type (0x32f1) 
432731,1081.040336,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10829706] Unknown Payload Type (0x2702) 
432733,1081.0488699999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10838236] Unknown Payload Type (0x2f5b) 
432735,1081.050002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10839374] Unknown Payload Type (0x329e) 
432736,1081.050049,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10839431] Unknown Payload Type (0x329e) 
432738,1081.0502880000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10839665] Unknown Payload Type (0x32ff) 
432740,1081.0517109999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10841069] Unknown Payload Type (0x372a) 
432742,1081.052148,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10841519] Unknown Payload Type (0x373a) 
432744,1081.0556490000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10845007] Unknown Payload Type (0x279) 
432746,1081.056885,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10846260] Unknown Payload Type (0x649) 
432748,1081.060362,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10849718] Unknown Payload Type (0x53a) 
432750,1081.061931,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10851300] Unknown Payload Type (0x36f0) 
432752,1081.067825,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10857192] Unknown Payload Type (0x240b) 
432754,1081.068927,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10858299] Unknown Payload Type (0x271d) 
432755,1081.068994,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10858371] Unknown Payload Type (0x271d) 
432757,1081.071516,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10860883] Unknown Payload Type (0x22d7) 
432758,1081.071582,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10860960] Unknown Payload Type (0x22d7) 
432759,1081.071624,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10861002] Unknown Payload Type (0x22d7) 
432761,1081.073007,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10862377] Unknown Payload Type (0x2856) 
432762,1081.073052,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10862433] Unknown Payload Type (0x2856) 
432763,1081.073079,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10862462] Unknown Payload Type (0x2856) 
432764,1081.073116,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10862496] Unknown Payload Type (0x2856) 
432767,1081.081211,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10870403] Unknown Payload Type (0x2e8b) 
432769,1081.08303,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10872396] Unknown Payload Type (0x3321) 
432771,1081.086726,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10876076] Unknown Payload Type (0x1f80) 
432773,1081.087582,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10876953] Unknown Payload Type (0x2165) 
432775,1081.090648,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10879996] Unknown Payload Type (0x2b88) 
432777,1081.092302,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10881539] Unknown Payload Type (0x301a) 
432780,1081.093448,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10882813] Unknown Payload Type (0x2911) 
432781,1081.093525,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10882899] Unknown Payload Type (0x2883) 
432788,1081.108827,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10898191] Unknown Payload Type (0x2c4b) 
432792,1081.1280359999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10917392] Unknown Payload Type (0x3c48) 
432794,1081.128656,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10918025] Unknown Payload Type (0x2dfb) 
432796,1081.139127,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10928492] Unknown Payload Type (0xf28) 
432798,1081.1446369999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10934004] Unknown Payload Type (0x2017) 
432799,1081.1447,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10934081] Unknown Payload Type (0x2017) 
432800,1081.1447289999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10934112] Unknown Payload Type (0x2017) 
432801,1081.144767,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10934145] Unknown Payload Type (0x2017) 
432802,1081.144802,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10934181] Unknown Payload Type (0x2017) 
432804,1081.146366,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10935516] Unknown Payload Type (0x2579) 
432805,1081.146715,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10936087] Unknown Payload Type (0x2579) 
432807,1081.150249,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10939607] Unknown Payload Type (0x2a98) 
432809,1081.15065,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10939999] Unknown Payload Type (0x2ad5) 
432811,1081.152115,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10941481] Unknown Payload Type (0x2362) 
432814,1081.155059,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10944420] Unknown Payload Type (0x2c9e) 
432815,1081.155139,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10944514] Unknown Payload Type (0x2c5a) 
432818,1081.157568,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10946924] Unknown Payload Type (0x335e) 
432819,1081.157655,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10947032] Unknown Payload Type (0x32d7) 
432821,1081.1670900000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10956454] Unknown Payload Type (0x6bd) 
432823,1081.1808939999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10970151] Unknown Payload Type (0x2d91) 
432825,1081.1982449999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 10987457] Unknown Payload Type (0x357a) 
432827,1081.210685,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 11000052] Unknown Payload Type (0x25da) 
432829,1081.229258,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 11018619] Unknown Payload Type (0x926) 
432831,1081.231127,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x60) [Block ID: 63020 Packet ID: 11020369] Unknown Payload Type (0xede) 
