No.,Time,Source,Destination,Protocol,Length,Info
1299315,3962.991906,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7100129] Unknown Payload Type (0xbe0) 
1299316,3962.991932,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7100164] Unknown Payload Type (0x41b) 
1299319,3963.1077579999996,192.168.0.2,222.139.8.84,BitTorrent,55,"Have, Piece (Idx:0x46)  "
1299322,3963.1132740000003,192.168.0.2,222.139.8.84,TCP,54,12236  >  12021 [ACK] Seq=1585 Ack=1563 Win=50000 Len=0
1299323,3963.114249,192.168.0.2,222.139.8.84,TCP,54,"12236  >  12021 [FIN, ACK] Seq=1585 Ack=1563 Win=50000 Len=0"
1299325,3963.4056840000003,192.168.0.2,65.52.108.185,TLSv1,107,Application Data
1299327,3963.492407,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299330,3963.4924840000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299331,3963.492518,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299332,3963.492553,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299337,3963.4927740000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7600995] Unknown Payload Type (0x580) 
1299338,3963.492835,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7601064] Unknown Payload Type (0x404) 
1299339,3963.492871,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7601102] Unknown Payload Type (0x3c27) 
1299340,3963.4929159999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7601141] Unknown Payload Type (0x3c27) 
1299341,3963.49296,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7601186] Unknown Payload Type (0x3c27) 
1299342,3963.492993,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7601223] Unknown Payload Type (0x3c27) 
1299343,3963.493043,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7601268] Unknown Payload Type (0x33ae) 
1299344,3963.4930740000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7601304] Unknown Payload Type (0x33ae) 
1299346,3963.4962630000005,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299347,3963.496321,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299348,3963.4963479999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299351,3963.4974399999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 7605663] Unknown Payload Type (0x24ef) 
1299353,3963.5944409999997,192.168.0.2,65.52.108.185,TCP,54,2199  >  443 [ACK] Seq=4718 Ack=12283 Win=65 Len=0
1299357,3963.682099,192.168.0.2,222.139.8.84,TCP,54,"12236  >  12021 [RST, ACK] Seq=1586 Ack=1577 Win=0 Len=0"
1299363,3963.997511,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299364,3963.997583,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299365,3963.9976149999998,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299366,3963.9976590000006,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299367,3963.9976890000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299368,3963.997717,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299369,3963.997747,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299370,3963.9977659999995,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299372,3963.997883,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8106108] Unknown Payload Type (0x175a) 
1299381,3963.999368,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8107584] Unknown Payload Type (0x1968) 
1299382,3963.999421,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8107651] Unknown Payload Type (0x1773) 
1299383,3963.999464,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8107695] Unknown Payload Type (0x153f) 
1299384,3963.9994899999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8107720] Unknown Payload Type (0x153f) 
1299385,3963.9995259999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8107757] Unknown Payload Type (0x5aa) 
1299386,3963.999558,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8107790] Unknown Payload Type (0x191) 
1299387,3963.999599,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8107832] Unknown Payload Type (0x11c) 
1299388,3963.999628,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8107860] Unknown Payload Type (0x3db2) 
1299389,3963.999674,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8107905] Unknown Payload Type (0x3b99) 
1299390,3964.025188,192.168.0.2,35.185.84.145,TCP,55,[TCP Keep-Alive] 4598  >  443 [ACK] Seq=1580 Ack=6990 Win=16128 Len=1
1299393,3964.0675520000004,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
1299395,3964.071005,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1299397,3964.0720579999997,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0xba8e ANY DESKTOP-BNL0PME
1299400,3964.479512,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0xba8e ANY DESKTOP-BNL0PME
1299406,3964.490388,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299407,3964.4904590000006,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299408,3964.4904909999996,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299409,3964.4905369999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299410,3964.4905710000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299411,3964.4906,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299412,3964.490628,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299413,3964.4906520000004,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299414,3964.490671,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299415,3964.4906880000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299417,3964.490917,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8599142] Unknown Payload Type (0x1fa8) 
1299418,3964.490952,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8599183] Unknown Payload Type (0x1fa8) 
1299419,3964.4909759999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8599208] Unknown Payload Type (0x1fa8) 
1299420,3964.49101,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8599242] Unknown Payload Type (0x1fa8) 
1299421,3964.4910340000006,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8599266] Unknown Payload Type (0x1fa8) 
1299422,3964.491074,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8599307] Unknown Payload Type (0x1fa8) 
1299423,3964.491113,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8599344] Unknown Payload Type (0x1fa8) 
1299427,3964.4926570000002,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8600872] Unknown Payload Type (0x24a8) 
1299428,3964.4927159999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8600946] Unknown Payload Type (0x24a8) 
1299429,3964.492758,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8600988] Unknown Payload Type (0x24a8) 
1299430,3964.492792,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8601023] Unknown Payload Type (0x220d) 
1299431,3964.4928219999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 8601053] Unknown Payload Type (0x220d) 
1299432,3964.5255310000002,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1299435,3964.6339159999998,192.168.0.2,191.187.182.126,UDP,359,12236  >  54093 Len=317
1299437,3964.915728,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9023939] Unknown Payload Type (0xf90) 
1299439,3964.9194310000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9027647] Unknown Payload Type (0x1355) 
1299441,3964.920257,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299442,3964.9203,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299443,3964.9203369999996,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299444,3964.920375,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299446,3964.920644,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299447,3964.920682,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299448,3964.920704,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299449,3964.920736,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299450,3964.920767,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299451,3964.9207909999996,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299452,3964.9208200000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299453,3964.9208479999998,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299456,3964.9236939999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9031915] Unknown Payload Type (0x1b7a) 
1299457,3964.923755,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9031980] Unknown Payload Type (0x1b7a) 
1299458,3964.923792,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9032021] Unknown Payload Type (0x1b7a) 
1299459,3964.9238189999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9032049] Unknown Payload Type (0x1b7a) 
1299461,3964.92387,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9032095] Unknown Payload Type (0x1b7a) 
1299462,3964.9239030000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9032134] Unknown Payload Type (0x1b7a) 
1299463,3964.9239380000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9032169] Unknown Payload Type (0x174e) 
1299464,3964.9239829999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9032209] Unknown Payload Type (0x174e) 
1299465,3964.9240159999995,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9032247] Unknown Payload Type (0x174e) 
1299467,3964.925772,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9033994] Unknown Payload Type (0x176a) 
1299468,3964.925835,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9034059] Unknown Payload Type (0x176a) 
1299471,3965.341307,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299472,3965.3413600000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299473,3965.341389,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299475,3965.3416079999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9449833] Unknown Payload Type (0x878) 
1299476,3965.3416420000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9449872] Unknown Payload Type (0x878) 
1299477,3965.341667,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9449898] Unknown Payload Type (0x878) 
1299478,3965.341708,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9449939] Unknown Payload Type (0x878) 
1299479,3965.341732,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9449963] Unknown Payload Type (0x878) 
1299480,3965.3417600000002,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9449991] Unknown Payload Type (0x878) 
1299481,3965.341787,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9450019] Unknown Payload Type (0x878) 
1299482,3965.341814,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9450046] Unknown Payload Type (0x878) 
1299483,3965.3418420000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9450074] Unknown Payload Type (0x878) 
1299484,3965.341869,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9450101] Unknown Payload Type (0x878) 
1299487,3965.342761,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9450966] Unknown Payload Type (0x6e0) 
1299488,3965.342832,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9451061] Unknown Payload Type (0x6e0) 
1299489,3965.3428619999995,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9451093] Unknown Payload Type (0x6e0) 
1299490,3965.342898,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9451130] Unknown Payload Type (0x6e0) 
1299491,3965.343019,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299492,3965.343056,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299493,3965.3430780000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299494,3965.3431100000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299495,3965.34314,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299496,3965.34317,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299497,3965.3432020000005,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299498,3965.343225,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299499,3965.343254,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299500,3965.3432869999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299502,3965.7002829999997,192.168.0.2,17.248.137.203,TLSv1,1259,Application Data
1299503,3965.7003619999996,192.168.0.2,17.248.137.203,TLSv1,427,Application Data
1299505,3965.766453,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299506,3965.766507,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299507,3965.7665369999995,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299509,3965.7668380000005,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9875063] Unknown Payload Type (0x7a0) 
1299510,3965.7668740000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9875104] Unknown Payload Type (0x7a0) 
1299511,3965.766899,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9875130] Unknown Payload Type (0x7a0) 
1299512,3965.766934,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9875165] Unknown Payload Type (0x7a0) 
1299515,3965.780811,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889014] Unknown Payload Type (0x38aa) 
1299520,3965.780868,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889097] Unknown Payload Type (0x38aa) 
1299521,3965.780907,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889134] Unknown Payload Type (0x38aa) 
1299522,3965.7809509999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889179] Unknown Payload Type (0x38aa) 
1299523,3965.7809840000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889213] Unknown Payload Type (0x38aa) 
1299524,3965.7810270000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889254] Unknown Payload Type (0x38aa) 
1299525,3965.781061,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889292] Unknown Payload Type (0x38aa) 
1299526,3965.781087,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889320] Unknown Payload Type (0x38aa) 
1299527,3965.781135,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889366] Unknown Payload Type (0x39f1) 
1299529,3965.7812340000005,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299530,3965.781283,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299531,3965.7813149999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299532,3965.7813590000005,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299533,3965.7813920000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299534,3965.7814310000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299535,3965.781454,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889670] Unknown Payload Type (0x337c) 
1299536,3965.781475,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299537,3965.781503,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 9889728] Unknown Payload Type (0x337c) 
1299538,3965.781505,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299539,3965.781542,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299540,3965.781571,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299541,3965.7815990000004,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299544,3965.940938,192.168.0.2,17.248.137.203,TCP,54,[TCP Dup ACK 1297435#1] 4571  >  443 [ACK] Seq=35000 Ack=39986 Win=17408 Len=0
1299546,3965.9458200000004,192.168.0.2,17.248.137.203,TCP,54,4571  >  443 [ACK] Seq=35000 Ack=41591 Win=17408 Len=0
1299548,3966.214576,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10322792] Unknown Payload Type (0x346a) 
1299549,3966.2146299999995,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10322860] Unknown Payload Type (0x346a) 
1299551,3966.218341,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299552,3966.218413,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299553,3966.2184520000005,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299556,3966.226026,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334243] Unknown Payload Type (0x39d0) 
1299557,3966.2260969999998,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334326] Unknown Payload Type (0x39d0) 
1299558,3966.2261240000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334354] Unknown Payload Type (0x39d0) 
1299559,3966.226156,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334388] Unknown Payload Type (0x39d0) 
1299560,3966.2261909999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334422] Unknown Payload Type (0x39d0) 
1299561,3966.2262229999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334454] Unknown Payload Type (0x39d0) 
1299562,3966.2262590000005,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334491] Unknown Payload Type (0x39d0) 
1299563,3966.2262969999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334528] Unknown Payload Type (0x39d0) 
1299564,3966.226325,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334557] Unknown Payload Type (0x39d0) 
1299565,3966.226361,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334593] Unknown Payload Type (0x39d0) 
1299566,3966.226399,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334631] Unknown Payload Type (0x39d0) 
1299567,3966.226428,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334659] Unknown Payload Type (0x39d0) 
1299568,3966.2264619999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334694] Unknown Payload Type (0x39d0) 
1299569,3966.2265,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10334732] Unknown Payload Type (0x39d0) 
1299571,3966.270793,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299572,3966.270847,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299573,3966.2708789999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299574,3966.270908,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299575,3966.270937,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299576,3966.270968,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299577,3966.2709990000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299578,3966.271029,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299579,3966.271058,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299580,3966.271076,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299581,3966.2710950000005,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299582,3966.271121,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299585,3966.659928,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10768144] Unknown Payload Type (0x2694) 
1299587,3966.660174,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10768400] Unknown Payload Type (0x2531) 
1299593,3966.6615490000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10769753] Unknown Payload Type (0x1891) 
1299594,3966.661621,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10769846] Unknown Payload Type (0x2fd3) 
1299598,3966.661664,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10769893] Unknown Payload Type (0x2e88) 
1299599,3966.6617090000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10769940] Unknown Payload Type (0x2baf) 
1299600,3966.6617340000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10769966] Unknown Payload Type (0x2baf) 
1299601,3966.661763,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10769994] Unknown Payload Type (0x296c) 
1299602,3966.661789,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10770020] Unknown Payload Type (0x296c) 
1299603,3966.661819,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10770050] Unknown Payload Type (0x26df) 
1299604,3966.661845,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10770077] Unknown Payload Type (0x26df) 
1299605,3966.6618710000002,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10770102] Unknown Payload Type (0x26df) 
1299606,3966.6619570000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299607,3966.662007,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299608,3966.662046,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1299613,3966.6628450000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10771061] Unknown Payload Type (0x28d5) 
1299614,3966.6628990000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xc) [Block ID: 17851 Packet ID: 10771129] Unknown Payload Type (0x2bfb) 
