ClientUsername,ClientIPAddress,ClientMACAddress,AssociationTime,APName,APMACAddress,SessionDuration,AvgSessionThroughputKbps,BytesSent,BytesReceived,DisassociationTime
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 10:09:53 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 35 min 21 sec,0.5,435162,94777,Fri Oct 27 12:45:14 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 09:54:51 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,0.4,25837,5454,Fri Oct 27 10:04:52 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 09:19:46 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,35 min 4 sec,0.5,101061,23477,Fri Oct 27 09:54:51 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 08:54:43 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,25 min 3 sec,0.4,66096,13598,Fri Oct 27 09:19:46 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 08:49:42 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.5,15014,3103,Fri Oct 27 08:54:43 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 08:29:40 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 2 sec,0.5,56709,13416,Fri Oct 27 08:49:42 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 08:19:39 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,0.4,24191,5140,Fri Oct 27 08:29:40 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 08:14:38 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 30 min 19 sec,22.3,1384131,23814160,Fri Oct 27 10:44:58 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 08:09:38 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,8.9,206942,126276,Fri Oct 27 08:14:38 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 18:34:05 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 0 min 1 sec,0.4,133801,36003,Thu Oct 26 19:34:06 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 16:48:59 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 45 min 6 sec,0.2,157720,37385,Thu Oct 26 18:34:05 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 16:28:56 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 3 sec,0.4,48868,11730,Thu Oct 26 16:48:59 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 16:23:55 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.6,17429,4502,Thu Oct 26 16:28:56 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 16:13:54 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,0.4,25758,6281,Thu Oct 26 16:23:55 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 16:08:54 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.5,14508,2434,Thu Oct 26 16:13:54 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 15:58:52 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,0.4,26596,6267,Thu Oct 26 16:08:54 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 26 15:03:45 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 40 min 21 sec,13.4,4550722,22136620,Thu Oct 26 19:44:06 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 26 14:53:43 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,230.3,535589,16774739,Thu Oct 26 15:03:45 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 14:53:43 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 5 min 8 sec,0.5,183605,41673,Thu Oct 26 15:58:52 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 26 14:48:43 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,23.5,370895,512819,Thu Oct 26 14:53:43 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 14:48:43 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.5,15327,2890,Thu Oct 26 14:53:43 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 13:48:35 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 0 min 7 sec,0.5,182733,39386,Thu Oct 26 14:48:43 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 13:28:33 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 2 sec,0.5,60472,14207,Thu Oct 26 13:48:35 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 13:18:32 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,0.6,30801,10949,Thu Oct 26 13:28:33 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 13:13:31 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.5,14758,3223,Thu Oct 26 13:18:32 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 26 12:53:29 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Thu Oct 26 12:58:29 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 26 12:48:28 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.6,34245,26716,Thu Oct 26 12:53:29 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 12:48:28 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,25 min 2 sec,0.5,72043,16777,Thu Oct 26 13:13:31 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 12:38:28 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 0 sec,0.6,33328,8825,Thu Oct 26 12:48:28 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 10:33:12 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 5 min 15 sec,0.5,355839,83315,Thu Oct 26 12:38:28 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 10:18:10 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 2 sec,0.5,47110,10974,Thu Oct 26 10:33:12 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 09:03:00 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 15 min 9 sec,0.5,226940,54103,Thu Oct 26 10:18:10 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 08:47:58 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 2 sec,0.4,38413,8787,Thu Oct 26 09:03:00 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 08:42:57 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.8,23691,4717,Thu Oct 26 08:47:58 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 08:37:57 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.6,18665,5214,Thu Oct 26 08:42:57 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 26 08:17:55 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 30 min 33 sec,8.2,1881699,14690239,Thu Oct 26 12:48:28 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 26 08:12:55 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,10.7,75930,325757,Thu Oct 26 08:17:55 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 26 06:37:50 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 0 min 6 sec,0.5,365145,81563,Thu Oct 26 08:37:57 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 22:37:37 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,6 hrs 45 min 12 sec,0.5,1240409,262735,Thu Oct 26 05:22:50 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 19:07:35 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 30 min 2 sec,0.5,669042,144294,Wed Oct 25 22:37:37 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 18:37:34 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Wed Oct 25 18:42:34 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 18:32:34 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,0.2,2747,4884,Wed Oct 25 18:37:34 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 17:52:32 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 15 min 2 sec,0.5,259275,47179,Wed Oct 25 19:07:35 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 16:47:28 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 5 min 4 sec,0.5,189644,43405,Wed Oct 25 17:52:32 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 16:32:26 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 1 sec,0.5,43829,8597,Wed Oct 25 16:47:28 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 16:12:24 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 20 min 9 sec,11.2,2241935,9581855,Wed Oct 25 18:32:34 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 15:12:16 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,55 min 6 sec,0,0,0,Wed Oct 25 16:07:23 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 15:07:16 BRST 2017,P06-A01-AP1-ETGC,78:da:6e:e8:64:60,5 min 0 sec,2.0,35463,41306,Wed Oct 25 15:12:16 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 14:17:09 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,50 min 6 sec,33.0,993624,11421079,Wed Oct 25 15:07:16 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 14:12:09 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,20.6,209685,564044,Wed Oct 25 14:17:09 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 12:21:57 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,0,0,0,Wed Oct 25 12:26:57 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 12:16:56 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,7.2,117706,151737,Wed Oct 25 12:21:57 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 12:01:55 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 30 min 31 sec,0.4,735642,169548,Wed Oct 25 16:32:26 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 11:46:53 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,30 min 3 sec,11.6,1150792,1475152,Wed Oct 25 12:16:56 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 11:31:51 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,30 min 3 sec,0.4,80577,16855,Wed Oct 25 12:01:55 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 11:26:50 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.6,18362,4208,Wed Oct 25 11:31:51 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 11:11:48 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 2 sec,0.6,50384,15036,Wed Oct 25 11:26:50 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 10:26:42 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,45 min 6 sec,0.4,119977,27150,Wed Oct 25 11:11:48 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 10:06:39 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 2 sec,0.5,62171,12866,Wed Oct 25 10:26:42 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 09:16:32 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,50 min 7 sec,0.6,183645,41577,Wed Oct 25 10:06:39 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 09:11:31 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.6,17148,4037,Wed Oct 25 09:16:32 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 08:11:25 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 0 min 6 sec,0.6,204926,49366,Wed Oct 25 09:11:31 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 08:06:24 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 40 min 28 sec,30.1,2057417,47738411,Wed Oct 25 11:46:53 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 25 08:06:24 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,1.0,31543,7079,Wed Oct 25 08:11:25 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 25 08:01:24 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,4.4,70501,96526,Wed Oct 25 08:06:24 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 24 16:25:32 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Tue Oct 24 16:30:33 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 24 14:45:16 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 40 min 16 sec,3.8,863616,2018167,Tue Oct 24 16:25:32 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 24 13:19:37 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Tue Oct 24 13:24:37 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 24 13:09:36 BRST 2017,P06-A01-AP1-ETGC,78:da:6e:e8:64:60,5 min 0 sec,0,0,0,Tue Oct 24 13:14:36 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 24 09:54:07 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,3 hrs 15 min 28 sec,41.0,5488961,54622067,Tue Oct 24 13:09:36 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 24 09:49:06 BRST 2017,P06-A01-AP1-ETGC,78:da:6e:e8:64:60,5 min 0 sec,2.9,45248,64022,Tue Oct 24 09:54:07 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 24 08:48:57 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,55 min 8 sec,1.9,179283,594165,Tue Oct 24 09:44:05 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 24 08:38:56 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,10 min 1 sec,16.2,185737,1033146,Tue Oct 24 08:48:57 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 24 08:13:50 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,23 hrs 52 min 34 sec,0.1,905699,211849,Wed Oct 25 08:06:24 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 24 08:08:49 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,30 min 6 sec,10.2,627731,1675135,Tue Oct 24 08:38:56 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 18:45:55 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,25 min 0 sec,7.4,478758,911365,Mon Oct 23 19:10:55 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 18:35:54 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,30 min 0 sec,0.5,72930,20418,Mon Oct 23 19:05:55 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 18:10:47 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,25 min 7 sec,0.4,66636,13712,Mon Oct 23 18:35:54 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 17:55:46 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 0 sec,0.4,25824,6616,Mon Oct 23 18:05:47 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 15:50:31 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 5 min 15 sec,0.5,364847,78908,Mon Oct 23 17:55:46 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 15:35:29 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 2 sec,0.5,51001,10390,Mon Oct 23 15:50:31 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 14:40:19 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 5 min 35 sec,6.3,3803438,7802184,Mon Oct 23 18:45:55 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 14:15:12 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,25 min 6 sec,6.9,337199,960251,Mon Oct 23 14:40:19 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 13:04:59 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Mon Oct 23 13:09:59 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 12:59:59 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,4.6,42741,128807,Mon Oct 23 13:04:59 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 12:54:58 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,121.4,27404,4533971,Mon Oct 23 12:59:59 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 10:49:28 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,2 hrs 5 min 30 sec,9.6,1268567,7808646,Mon Oct 23 12:54:58 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 10:39:27 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,10 min 1 sec,6.3,158994,313050,Mon Oct 23 10:49:28 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 09:59:14 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 hrs 36 min 14 sec,0.5,972144,214574,Mon Oct 23 15:35:29 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 09:44:11 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 2 sec,0.4,40112,9156,Mon Oct 23 09:59:14 BRST 2017
006077,172.21.0.231,14:a3:64:37:d6:c1,Mon Oct 23 09:14:02 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,1 hrs 25 min 24 sec,27.6,1370419,16279248,Mon Oct 23 10:39:27 BRST 2017
006077,172.21.0.231,14:a3:64:37:d6:c1,Mon Oct 23 09:04:01 BRST 2017,P06-A01-AP1-ETGC,78:da:6e:e8:64:60,10 min 1 sec,143.2,230473,10527958,Mon Oct 23 09:14:02 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 09:04:01 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,40 min 10 sec,0.5,120147,23827,Mon Oct 23 09:44:11 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 08:43:59 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 1 sec,0.4,40558,8984,Mon Oct 23 08:59:00 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 08:23:51 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 7 sec,0.8,95550,19154,Mon Oct 23 08:43:59 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 23 08:08:50 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 1 sec,0.4,38399,9118,Mon Oct 23 08:23:51 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 08:03:49 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 0 min 11 sec,23.0,627230,9761390,Mon Oct 23 09:04:01 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 23 07:58:49 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,3.4,61386,67673,Mon Oct 23 08:03:49 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 20 19:36:59 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 0 sec,0,0,0,Fri Oct 20 19:46:59 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 20 19:26:59 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,10 min 0 sec,2.7,94663,111569,Fri Oct 20 19:36:59 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 20 17:31:41 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 40 min 17 sec,0.5,258805,58737,Fri Oct 20 19:11:58 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 20 17:21:40 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 0 sec,1.9,124154,21914,Fri Oct 20 17:31:41 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 20 17:16:40 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,2.0,61000,13786,Fri Oct 20 17:21:40 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 20 16:56:38 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 1 sec,0.5,58363,13529,Fri Oct 20 17:16:40 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 20 16:16:34 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,40 min 4 sec,0.5,130899,27612,Fri Oct 20 16:56:38 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 20 15:06:23 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 20 min 36 sec,50.6,6720097,92212499,Fri Oct 20 19:26:59 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 20 14:06:15 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 0 min 7 sec,7.3,1205020,2070311,Fri Oct 20 15:06:23 BRST 2017
006077,172.21.0.231,14:a3:64:37:d6:c1,Fri Oct 20 12:36:05 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Fri Oct 20 12:41:05 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 20 12:31:05 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Fri Oct 20 12:36:05 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 20 12:21:04 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,4.7,168721,188045,Fri Oct 20 12:31:05 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 20 08:20:32 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 0 min 31 sec,13.2,2082886,21695206,Fri Oct 20 12:21:04 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 20 08:15:31 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,5.9,119976,102481,Fri Oct 20 08:20:32 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 19 18:30:03 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Thu Oct 19 18:35:03 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 19 15:19:39 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 10 min 24 sec,84.2,5811188,114426622,Thu Oct 19 18:30:03 BRST 2017
