Client Sessions
Client Username,Client IP Address,Client MAC Address,Association Time,AP Name,AP MAC Address,Session Duration,Avg. Session Throughput (Kbps),Bytes Sent,Bytes Received,Disassociation Time
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 08 16:25:08 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Fri Dec 08 16:30:08 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 08 12:59:42 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,3 hrs 25 min 25 sec,4.7,724677,6564346,Fri Dec 08 16:25:08 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 08 09:39:18 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,55 min 7 sec,<0.1,0,0,Fri Dec 08 10:34:25 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 08 09:29:16 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Fri Dec 08 09:34:16 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 08 07:18:59 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 10 min 17 sec,1.9,381939,1468230,Fri Dec 08 09:29:16 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Dec 07 15:18:39 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,0.4,4038,5106,Thu Dec 07 15:23:39 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Dec 07 13:08:22 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 10 min 17 sec,9.8,969504,8568489,Thu Dec 07 15:18:39 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Dec 07 10:33:06 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,15 min 1 sec,<0.1,0,0,Thu Dec 07 10:48:07 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Dec 07 10:23:04 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,10 min 1 sec,2.2,103384,64204,Thu Dec 07 10:33:06 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Dec 07 10:13:03 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 1 sec,<0.1,0,0,Thu Dec 07 10:23:04 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Dec 07 09:58:01 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,10 min 0 sec,<0.1,0,0,Thu Dec 07 10:08:02 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Dec 07 07:47:43 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 50 min 14 sec,3.1,960017,1551650,Thu Dec 07 09:37:57 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Dec 07 07:42:43 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.1,17517,24889,Thu Dec 07 07:47:43 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 16:22:25 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Wed Dec 06 16:27:25 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 15:07:18 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 15 min 7 sec,2.2,267207,977755,Wed Dec 06 16:22:25 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 13:37:06 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 20 min 9 sec,0.2,29506,72322,Wed Dec 06 14:57:16 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 13:27:05 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Wed Dec 06 13:32:05 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 12:06:56 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 20 min 8 sec,1.1,207865,478248,Wed Dec 06 13:27:05 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 12:01:55 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.0,37163,0,Wed Dec 06 12:06:56 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 10:31:46 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Wed Dec 06 10:36:46 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 09:56:41 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,35 min 4 sec,2.0,120704,411075,Wed Dec 06 10:31:46 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 09:51:40 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.8,22199,43598,Wed Dec 06 09:56:41 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 09:46:39 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.1,12564,27733,Wed Dec 06 09:51:40 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 07:36:23 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 10 min 16 sec,3.3,1430019,1811809,Wed Dec 06 09:46:39 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Dec 06 07:31:22 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,4.7,74564,101883,Wed Dec 06 07:36:23 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Dec 05 14:50:57 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 50 min 9 sec,66.9,2215269,49298865,Tue Dec 05 16:41:07 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Dec 05 14:40:56 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Dec 05 14:45:56 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Dec 05 13:25:46 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 15 min 10 sec,24.5,940681,12873941,Tue Dec 05 14:40:56 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Dec 05 13:20:45 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.0,13459,25646,Tue Dec 05 13:25:46 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Dec 04 16:19:41 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Mon Dec 04 16:24:41 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Dec 04 14:04:25 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 15 min 15 sec,1.3,278364,995437,Mon Dec 04 16:19:41 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Dec 04 13:59:25 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,7.9,109381,186309,Mon Dec 04 14:04:25 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Dec 04 11:34:08 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 25 min 16 sec,2.5,559136,2163150,Mon Dec 04 13:59:25 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Dec 04 10:39:02 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Mon Dec 04 10:44:02 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Dec 04 10:29:00 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,10 min 1 sec,2.5,28559,161821,Mon Dec 04 10:39:02 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 01 15:12:26 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 10 min 9 sec,4.3,892984,3020326,Fri Dec 01 17:22:35 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 01 15:02:24 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 1 sec,1.2,33494,55136,Fri Dec 01 15:12:26 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 01 14:47:22 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,15 min 2 sec,1.1,78544,50183,Fri Dec 01 15:02:24 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 01 13:02:08 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,1 hrs 45 min 13 sec,45.3,2112545,33613903,Fri Dec 01 14:47:22 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Dec 01 12:57:07 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,5.2,53679,141754,Fri Dec 01 13:02:08 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 15:01:04 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,4.2,24922,31848,Thu Nov 30 15:11:04 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 14:56:03 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,5.3,48398,152280,Thu Nov 30 15:01:04 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 13:45:53 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 0 min 7 sec,10.7,299166,3439050,Thu Nov 30 14:46:01 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 11:45:40 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,<0.1,0,0,Thu Nov 30 11:55:41 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 11:40:40 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,2.1,28360,50220,Thu Nov 30 11:45:40 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 11:35:39 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,5 min 0 sec,<0.1,0,0,Thu Nov 30 11:40:40 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 08:10:13 BRST 2017,P06-A01-AP1-ETGC,78:da:6e:e8:64:60,3 hrs 25 min 25 sec,6.0,1138277,8168375,Thu Nov 30 11:35:39 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 08:05:13 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,5 min 0 sec,0.6,15663,6798,Thu Nov 30 08:10:13 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 07:35:10 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,30 min 3 sec,1.0,76325,149804,Thu Nov 30 08:05:13 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 16:49:56 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Wed Nov 29 16:54:56 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 15:54:52 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,55 min 3 sec,19.7,924725,7209534,Wed Nov 29 16:49:56 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 15:49:52 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,6.3,96147,139283,Wed Nov 29 15:54:52 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 15:39:51 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,10 min 1 sec,1.0,28551,48046,Wed Nov 29 15:49:52 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 13:04:31 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 30 min 18 sec,107.8,4197061,108640134,Wed Nov 29 15:34:50 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 12:54:29 BRST 2017,P01-A01-AP1-PC,18:9c:5d:44:77:c0,10 min 1 sec,37.1,81582,2709813,Wed Nov 29 13:04:31 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 11:59:24 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,15 min 0 sec,4.7,119331,180359,Wed Nov 29 12:14:25 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 10:39:16 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Wed Nov 29 10:44:16 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 10:34:15 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,8.7,27381,301369,Wed Nov 29 10:39:16 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 10:29:14 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,6.5,39845,203339,Wed Nov 29 10:34:15 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 09:39:07 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,50 min 6 sec,4.5,303388,1376618,Wed Nov 29 10:29:14 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 09:24:05 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Wed Nov 29 09:29:05 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 09:19:04 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,5 min 0 sec,4.2,14128,144943,Wed Nov 29 09:24:05 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 08:49:00 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,30 min 4 sec,1.5,109842,227978,Wed Nov 29 09:19:04 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 08:18:56 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,30 min 4 sec,1.6,73720,292415,Wed Nov 29 08:49:00 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 07:38:51 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,40 min 4 sec,5.9,845792,942054,Wed Nov 29 08:18:56 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 07:33:51 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,2.6,32147,66687,Wed Nov 29 07:38:51 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 16:43:19 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,10 min 0 sec,7.3,105193,443680,Tue Nov 28 16:53:20 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 16:33:18 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 1 sec,5.1,95497,285021,Tue Nov 28 16:43:19 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 15:18:12 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 15 min 6 sec,3.3,280397,1565875,Tue Nov 28 16:33:18 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 15:13:11 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Nov 28 15:18:12 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 13:02:50 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 10 min 20 sec,36.0,3254043,31948738,Tue Nov 28 15:13:11 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 10:02:30 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,35 min 4 sec,3.9,169766,595448,Tue Nov 28 10:37:35 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 09:42:28 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,<0.1,0,0,Tue Nov 28 09:52:28 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 08:12:16 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,1 hrs 30 min 12 sec,12.6,1043588,7505376,Tue Nov 28 09:42:28 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 08:07:15 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,5 min 0 sec,105.9,302628,3675953,Tue Nov 28 08:12:16 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 08:02:14 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,<0.1,433,0,Tue Nov 28 08:07:15 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 15:56:54 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,<0.1,0,0,Mon Nov 27 16:06:54 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 14:06:40 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 50 min 13 sec,19.9,2019378,14430857,Mon Nov 27 15:56:54 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 14:01:40 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.8,26811,41279,Mon Nov 27 14:06:40 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 11:56:25 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 5 min 15 sec,6.1,759390,4955870,Mon Nov 27 14:01:40 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 11:51:24 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,1.5,24596,32461,Mon Nov 27 11:56:25 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 08:56:02 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 40 min 13 sec,12.9,1300437,8241782,Mon Nov 27 10:36:15 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 07:20:51 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 30 min 9 sec,1.5,122291,852665,Mon Nov 27 08:51:01 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 16:24:45 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Fri Nov 24 16:29:45 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 15:24:40 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 0 min 5 sec,4.2,263993,1624770,Fri Nov 24 16:24:45 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 15:04:38 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,<0.1,0,0,Fri Nov 24 15:09:38 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 14:59:37 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,0.2,1377,6464,Fri Nov 24 15:04:38 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 14:54:37 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0.2,1847,3943,Fri Nov 24 14:59:37 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 13:04:23 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 45 min 12 sec,3.1,1065360,1161673,Fri Nov 24 14:49:36 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 23 15:13:22 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Thu Nov 23 15:18:22 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 23 14:48:19 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,25 min 3 sec,31.9,1535483,4455596,Thu Nov 23 15:13:22 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 23 13:18:07 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 10 min 8 sec,1.9,212251,607805,Thu Nov 23 14:28:16 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 23 13:13:07 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,15.8,91357,503241,Thu Nov 23 13:18:07 BRST 2017
006124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 23 11:57:59 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,50 min 4 sec,1.0,132940,202973,Thu Nov 23 12:48:03 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Thu Nov 23 10:37:50 BRST 2017,P01-ANEXO-A02-AP1-AR,78:da:6e:eb:a3:90,5 min 0 sec,<0.1,0,0,Thu Nov 23 10:42:50 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Thu Nov 23 10:02:45 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,35 min 4 sec,2.0,177939,350059,Thu Nov 23 10:37:50 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Thu Nov 23 09:37:41 BRST 2017,P3-AP1-ELC,78:da:6e:eb:8a:e0,25 min 3 sec,3.0,64535,502084,Thu Nov 23 10:02:45 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Thu Nov 23 09:07:37 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,30 min 4 sec,1.7,177121,197130,Thu Nov 23 09:37:41 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Thu Nov 23 08:47:34 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,<0.1,0,0,Thu Nov 23 08:52:34 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Thu Nov 23 07:32:25 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 10 min 8 sec,3.3,414003,1337464,Thu Nov 23 08:42:34 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Wed Nov 22 14:01:53 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 0 min 14 sec,7.2,556582,5377402,Wed Nov 22 16:02:08 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Wed Nov 22 12:41:43 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 10 min 8 sec,5.1,853035,1781241,Wed Nov 22 13:51:51 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Wed Nov 22 11:56:38 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,10 min 0 sec,<0.1,0,0,Wed Nov 22 12:06:39 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Wed Nov 22 11:51:38 BRST 2017,P3-AP1-ELC,78:da:6e:eb:8a:e0,5 min 0 sec,2.2,31345,51722,Wed Nov 22 11:56:38 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 15:35:45 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,35 min 2 sec,15.1,148849,2389059,Tue Nov 21 16:10:48 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 14:25:36 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,<0.1,0,0,Tue Nov 21 14:35:37 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 12:20:19 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 30 min 10 sec,<0.1,0,0,Tue Nov 21 13:50:30 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 12:05:18 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Nov 21 12:10:18 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 12:00:17 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,1.5,17483,37185,Tue Nov 21 12:05:18 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 10:40:08 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,<0.1,0,0,Tue Nov 21 10:50:09 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 10:35:07 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.1,11400,28318,Tue Nov 21 10:40:08 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 09:34:58 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 0 min 8 sec,8.0,216228,3413814,Tue Nov 21 10:35:07 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 09:24:57 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 1 sec,3.3,67736,178330,Tue Nov 21 09:34:58 BRST 2017
006124,172.24.0.206,d4:63:c6:eb:85:60,Tue Nov 21 07:29:42 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 50 min 13 sec,3.0,847322,1400051,Tue Nov 21 09:19:56 BRST 2017
